|dates|Jackson_Oregon_UnitedStates.JHU_ConfirmedCases.data|Jackson_Oregon_UnitedStates.JHU_ConfirmedCases.missing|Jackson_Oregon_UnitedStates.JHU_ConfirmedDeaths.data|Jackson_Oregon_UnitedStates.JHU_ConfirmedDeaths.missing|Jackson_Oregon_UnitedStates.JHU_ConfirmedRecoveries.data|Jackson_Oregon_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|50.0|0|0.0|0|0.0|0
0|2020-05-15|50.0|0|0.0|0|0.0|0
0|2020-05-16|50.0|0|0.0|0|0.0|0
