|dates|Anchorage_Alaska_UnitedStates.JHU_ConfirmedCases.data|Anchorage_Alaska_UnitedStates.JHU_ConfirmedCases.missing|Anchorage_Alaska_UnitedStates.JHU_ConfirmedDeaths.data|Anchorage_Alaska_UnitedStates.JHU_ConfirmedDeaths.missing|Anchorage_Alaska_UnitedStates.JHU_ConfirmedRecoveries.data|Anchorage_Alaska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|207.0|0|4.0|0|0.0|0
0|2020-05-28|207.0|0|4.0|0|0.0|0
0|2020-05-29|207.0|0|4.0|0|0.0|0
0|2020-05-30|207.0|0|4.0|0|0.0|0
