|dates|Ashtabula_Ohio_UnitedStates.JHU_ConfirmedCases.data|Ashtabula_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Ashtabula_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Ashtabula_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Ashtabula_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Ashtabula_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|316.0|0|33.0|0|0.0|0
0|2020-05-28|316.0|0|33.0|0|0.0|0
0|2020-05-29|316.0|0|33.0|0|0.0|0
0|2020-05-30|316.0|0|33.0|0|0.0|0
