|dates|Milwaukee_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Milwaukee_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Milwaukee_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Milwaukee_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Milwaukee_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Milwaukee_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|6748.0|0|282.0|0|0.0|0
0|2020-05-28|6748.0|0|282.0|0|0.0|0
0|2020-05-29|6748.0|0|282.0|0|0.0|0
0|2020-05-30|6748.0|0|282.0|0|0.0|0
