|dates|Houston_Texas_UnitedStates.JHU_ConfirmedCases.data|Houston_Texas_UnitedStates.JHU_ConfirmedCases.missing|Houston_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Houston_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Houston_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Houston_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|76.0|0|0.0|0|0.0|0
0|2020-05-18|79.0|0|0.0|0|0.0|0
0|2020-05-19|81.0|0|0.0|0|0.0|0
0|2020-05-20|81.0|0|0.0|0|0.0|0
0|2020-05-21|81.0|0|0.0|0|0.0|0
0|2020-05-22|81.0|0|0.0|0|0.0|0
0|2020-05-23|81.0|0|0.0|0|0.0|0
