|dates|Bath_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Bath_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Bath_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Bath_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Bath_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Bath_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|8.0|0|1.0|0|0.0|0
0|2020-05-25|8.0|0|1.0|0|0.0|0
0|2020-05-26|8.0|0|1.0|0|0.0|0
