|dates|Russell_Alabama_UnitedStates.JHU_ConfirmedCases.data|Russell_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Russell_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Russell_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Russell_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Russell_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|128.0|0|0.0|0|0.0|0
0|2020-05-25|137.0|0|0.0|0|0.0|0
0|2020-05-26|137.0|0|0.0|0|0.0|0
