|dates|Okeechobee_Florida_UnitedStates.JHU_ConfirmedCases.data|Okeechobee_Florida_UnitedStates.JHU_ConfirmedCases.missing|Okeechobee_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Okeechobee_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Okeechobee_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Okeechobee_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|60.0|0|0.0|0|0.0|0
0|2020-05-25|64.0|0|0.0|0|0.0|0
0|2020-05-26|64.0|0|0.0|0|0.0|0
