|dates|Hillsborough_NewHampshire_UnitedStates.JHU_ConfirmedCases.data|Hillsborough_NewHampshire_UnitedStates.JHU_ConfirmedCases.missing|Hillsborough_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.data|Hillsborough_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.missing|Hillsborough_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.data|Hillsborough_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1624.0|0|54.0|0|0.0|0
0|2020-05-15|1680.0|0|54.0|0|0.0|0
0|2020-05-16|1680.0|0|54.0|0|0.0|0
