|dates|Delaware_Iowa_UnitedStates.JHU_ConfirmedCases.data|Delaware_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Delaware_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Delaware_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Delaware_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Delaware_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|15.0|0|0.0|0|0.0|0
0|2020-05-28|15.0|0|0.0|0|0.0|0
0|2020-05-29|15.0|0|0.0|0|0.0|0
0|2020-05-30|15.0|0|0.0|0|0.0|0
