|dates|Howard_Maryland_UnitedStates.JHU_ConfirmedCases.data|Howard_Maryland_UnitedStates.JHU_ConfirmedCases.missing|Howard_Maryland_UnitedStates.JHU_ConfirmedDeaths.data|Howard_Maryland_UnitedStates.JHU_ConfirmedDeaths.missing|Howard_Maryland_UnitedStates.JHU_ConfirmedRecoveries.data|Howard_Maryland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1760.0|0|54.0|0|0.0|0
0|2020-05-28|1760.0|0|54.0|0|0.0|0
0|2020-05-29|1760.0|0|54.0|0|0.0|0
0|2020-05-30|1760.0|0|54.0|0|0.0|0
