|dates|Orange_California_UnitedStates.JHU_ConfirmedCases.data|Orange_California_UnitedStates.JHU_ConfirmedCases.missing|Orange_California_UnitedStates.JHU_ConfirmedDeaths.data|Orange_California_UnitedStates.JHU_ConfirmedDeaths.missing|Orange_California_UnitedStates.JHU_ConfirmedRecoveries.data|Orange_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|5646.0|0|136.0|0|0.0|0
0|2020-05-28|5646.0|0|136.0|0|0.0|0
0|2020-05-29|5646.0|0|136.0|0|0.0|0
0|2020-05-30|5646.0|0|136.0|0|0.0|0
