|dates|Ulster_NewYork_UnitedStates.JHU_ConfirmedCases.data|Ulster_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Ulster_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Ulster_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Ulster_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Ulster_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|1552.0|0|64.0|0|0.0|0
0|2020-05-18|1557.0|0|64.0|0|0.0|0
0|2020-05-19|1565.0|0|69.0|0|0.0|0
0|2020-05-20|1571.0|0|69.0|0|0.0|0
0|2020-05-21|1584.0|0|71.0|0|0.0|0
0|2020-05-22|1595.0|0|71.0|0|0.0|0
0|2020-05-23|1595.0|0|71.0|0|0.0|0
