|dates|JimWells_Texas_UnitedStates.JHU_ConfirmedCases.data|JimWells_Texas_UnitedStates.JHU_ConfirmedCases.missing|JimWells_Texas_UnitedStates.JHU_ConfirmedDeaths.data|JimWells_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|JimWells_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|JimWells_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|7.0|0|0.0|0|0.0|0
0|2020-05-15|7.0|0|0.0|0|0.0|0
0|2020-05-16|7.0|0|0.0|0|0.0|0
