|dates|Minnehaha_SouthDakota_UnitedStates.JHU_ConfirmedCases.data|Minnehaha_SouthDakota_UnitedStates.JHU_ConfirmedCases.missing|Minnehaha_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Minnehaha_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Minnehaha_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Minnehaha_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|3050.0|0|38.0|0|0.0|0
0|2020-05-15|3101.0|0|39.0|0|0.0|0
0|2020-05-16|3101.0|0|39.0|0|0.0|0
