|dates|Deschutes_Oregon_UnitedStates.JHU_ConfirmedCases.data|Deschutes_Oregon_UnitedStates.JHU_ConfirmedCases.missing|Deschutes_Oregon_UnitedStates.JHU_ConfirmedDeaths.data|Deschutes_Oregon_UnitedStates.JHU_ConfirmedDeaths.missing|Deschutes_Oregon_UnitedStates.JHU_ConfirmedRecoveries.data|Deschutes_Oregon_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|120.0|0|0.0|0|0.0|0
0|2020-05-28|120.0|0|0.0|0|0.0|0
0|2020-05-29|120.0|0|0.0|0|0.0|0
0|2020-05-30|120.0|0|0.0|0|0.0|0
