|dates|OutofVT_Vermont_UnitedStates.JHU_ConfirmedCases.data|OutofVT_Vermont_UnitedStates.JHU_ConfirmedCases.missing|OutofVT_Vermont_UnitedStates.JHU_ConfirmedDeaths.data|OutofVT_Vermont_UnitedStates.JHU_ConfirmedDeaths.missing|OutofVT_Vermont_UnitedStates.JHU_ConfirmedRecoveries.data|OutofVT_Vermont_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|0.0|0|0.0|0|0.0|0
0|2020-05-25|0.0|0|0.0|0|0.0|0
0|2020-05-26|0.0|0|0.0|0|0.0|0
