|dates|Cass_NorthDakota_UnitedStates.JHU_ConfirmedCases.data|Cass_NorthDakota_UnitedStates.JHU_ConfirmedCases.missing|Cass_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Cass_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Cass_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Cass_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|1147.0|0|26.0|0|0.0|0
0|2020-05-18|1173.0|0|27.0|0|0.0|0
0|2020-05-19|1229.0|0|28.0|0|0.0|0
0|2020-05-20|1277.0|0|32.0|0|0.0|0
0|2020-05-21|1370.0|0|34.0|0|0.0|0
0|2020-05-22|1442.0|0|34.0|0|0.0|0
0|2020-05-23|1442.0|0|34.0|0|0.0|0
