|dates|SanMiguel_NewMexico_UnitedStates.JHU_ConfirmedCases.data|SanMiguel_NewMexico_UnitedStates.JHU_ConfirmedCases.missing|SanMiguel_NewMexico_UnitedStates.JHU_ConfirmedDeaths.data|SanMiguel_NewMexico_UnitedStates.JHU_ConfirmedDeaths.missing|SanMiguel_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.data|SanMiguel_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|14.0|0|0.0|0|0.0|0
0|2020-05-28|14.0|0|0.0|0|0.0|0
0|2020-05-29|14.0|0|0.0|0|0.0|0
0|2020-05-30|14.0|0|0.0|0|0.0|0
