|dates|Barrow_Georgia_UnitedStates.JHU_ConfirmedCases.data|Barrow_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Barrow_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Barrow_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Barrow_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Barrow_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|255.0|0|7.0|0|0.0|0
0|2020-05-15|258.0|0|8.0|0|0.0|0
0|2020-05-16|258.0|0|8.0|0|0.0|0
