|dates|Marion_Oregon_UnitedStates.JHU_ConfirmedCases.data|Marion_Oregon_UnitedStates.JHU_ConfirmedCases.missing|Marion_Oregon_UnitedStates.JHU_ConfirmedDeaths.data|Marion_Oregon_UnitedStates.JHU_ConfirmedDeaths.missing|Marion_Oregon_UnitedStates.JHU_ConfirmedRecoveries.data|Marion_Oregon_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|920.0|0|25.0|0|0.0|0
0|2020-05-28|920.0|0|25.0|0|0.0|0
0|2020-05-29|920.0|0|25.0|0|0.0|0
0|2020-05-30|920.0|0|25.0|0|0.0|0
