|dates|York_Maine_UnitedStates.JHU_ConfirmedCases.data|York_Maine_UnitedStates.JHU_ConfirmedCases.missing|York_Maine_UnitedStates.JHU_ConfirmedDeaths.data|York_Maine_UnitedStates.JHU_ConfirmedDeaths.missing|York_Maine_UnitedStates.JHU_ConfirmedRecoveries.data|York_Maine_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|365.0|0|9.0|0|0.0|0
0|2020-05-28|365.0|0|9.0|0|0.0|0
0|2020-05-29|365.0|0|9.0|0|0.0|0
0|2020-05-30|365.0|0|9.0|0|0.0|0
