|dates|Iberville_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Iberville_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Iberville_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Iberville_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Iberville_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Iberville_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|526.0|0|38.0|0|0.0|0
0|2020-05-18|527.0|0|38.0|0|0.0|0
0|2020-05-19|528.0|0|38.0|0|0.0|0
0|2020-05-20|531.0|0|38.0|0|0.0|0
0|2020-05-21|540.0|0|39.0|0|0.0|0
0|2020-05-22|541.0|0|39.0|0|0.0|0
0|2020-05-23|541.0|0|39.0|0|0.0|0
