|dates|OutofVT_Vermont_UnitedStates.JHU_ConfirmedCases.data|OutofVT_Vermont_UnitedStates.JHU_ConfirmedCases.missing|OutofVT_Vermont_UnitedStates.JHU_ConfirmedDeaths.data|OutofVT_Vermont_UnitedStates.JHU_ConfirmedDeaths.missing|OutofVT_Vermont_UnitedStates.JHU_ConfirmedRecoveries.data|OutofVT_Vermont_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|0.0|0|0.0|0|0.0|0
0|2020-05-18|0.0|0|0.0|0|0.0|0
0|2020-05-19|0.0|0|0.0|0|0.0|0
0|2020-05-20|0.0|0|0.0|0|0.0|0
0|2020-05-21|0.0|0|0.0|0|0.0|0
0|2020-05-22|0.0|0|0.0|0|0.0|0
0|2020-05-23|0.0|0|0.0|0|0.0|0
