|dates|Washington_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Washington_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Washington_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Washington_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Washington_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Washington_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|66.0|0|0.0|0|0.0|0
0|2020-05-18|66.0|0|0.0|0|0.0|0
0|2020-05-19|70.0|0|0.0|0|0.0|0
0|2020-05-20|70.0|0|0.0|0|0.0|0
0|2020-05-21|68.0|0|0.0|0|0.0|0
0|2020-05-22|68.0|0|0.0|0|0.0|0
0|2020-05-23|68.0|0|0.0|0|0.0|0
