|dates|Loudoun_Virginia_UnitedStates.JHU_ConfirmedCases.data|Loudoun_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Loudoun_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Loudoun_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Loudoun_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Loudoun_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|2274.0|0|53.0|0|0.0|0
0|2020-05-28|2274.0|0|53.0|0|0.0|0
0|2020-05-29|2274.0|0|53.0|0|0.0|0
0|2020-05-30|2274.0|0|53.0|0|0.0|0
