|dates|Ida_Iowa_UnitedStates.JHU_ConfirmedCases.data|Ida_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Ida_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Ida_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Ida_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Ida_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|10111.0|0|207.0|0|0.0|0
0|2020-05-18|10111.0|0|207.0|0|0.0|0
0|2020-05-19|10111.0|0|207.0|0|0.0|0
0|2020-05-20|10111.0|0|207.0|0|0.0|0
0|2020-05-21|10111.0|0|207.0|0|0.0|0
0|2020-05-22|10111.0|0|207.0|0|0.0|0
0|2020-05-23|10111.0|0|207.0|0|0.0|0
