|dates|Chippewa_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Chippewa_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Chippewa_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Chippewa_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Chippewa_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Chippewa_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|27.0|0|0.0|0|0.0|0
0|2020-05-15|27.0|0|0.0|0|0.0|0
0|2020-05-16|27.0|0|0.0|0|0.0|0
