|dates|Franklin_Alabama_UnitedStates.JHU_ConfirmedCases.data|Franklin_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Franklin_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Franklin_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Franklin_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Franklin_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|447.0|0|6.0|0|0.0|0
0|2020-05-25|467.0|0|6.0|0|0.0|0
0|2020-05-26|467.0|0|6.0|0|0.0|0
