|dates|Lincoln_Oregon_UnitedStates.JHU_ConfirmedCases.data|Lincoln_Oregon_UnitedStates.JHU_ConfirmedCases.missing|Lincoln_Oregon_UnitedStates.JHU_ConfirmedDeaths.data|Lincoln_Oregon_UnitedStates.JHU_ConfirmedDeaths.missing|Lincoln_Oregon_UnitedStates.JHU_ConfirmedRecoveries.data|Lincoln_Oregon_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|8.0|0|0.0|0|0.0|0
0|2020-05-18|8.0|0|0.0|0|0.0|0
0|2020-05-19|8.0|0|0.0|0|0.0|0
0|2020-05-20|8.0|0|0.0|0|0.0|0
0|2020-05-21|8.0|0|0.0|0|0.0|0
0|2020-05-22|8.0|0|0.0|0|0.0|0
0|2020-05-23|8.0|0|0.0|0|0.0|0
