|dates|Macomb_Michigan_UnitedStates.JHU_ConfirmedCases.data|Macomb_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Macomb_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Macomb_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Macomb_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Macomb_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|6558.0|0|784.0|0|0.0|0
0|2020-05-28|6558.0|0|784.0|0|0.0|0
0|2020-05-29|6558.0|0|784.0|0|0.0|0
0|2020-05-30|6558.0|0|784.0|0|0.0|0
