|dates|Johnson_Missouri_UnitedStates.JHU_ConfirmedCases.data|Johnson_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Johnson_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Johnson_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Johnson_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Johnson_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|71.0|0|0.0|0|0.0|0
0|2020-05-18|72.0|0|0.0|0|0.0|0
0|2020-05-19|72.0|0|0.0|0|0.0|0
0|2020-05-20|72.0|0|0.0|0|0.0|0
0|2020-05-21|72.0|0|0.0|0|0.0|0
0|2020-05-22|72.0|0|0.0|0|0.0|0
0|2020-05-23|72.0|0|0.0|0|0.0|0
