|dates|Desha_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Desha_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Desha_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Desha_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Desha_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Desha_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|18.0|0|0.0|0|0.0|0
0|2020-05-15|18.0|0|0.0|0|0.0|0
0|2020-05-16|18.0|0|0.0|0|0.0|0
