|dates|Madison_NewYork_UnitedStates.JHU_ConfirmedCases.data|Madison_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Madison_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Madison_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Madison_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Madison_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|310.0|0|10.0|0|0.0|0
0|2020-05-28|310.0|0|10.0|0|0.0|0
0|2020-05-29|310.0|0|10.0|0|0.0|0
0|2020-05-30|310.0|0|10.0|0|0.0|0
