|dates|Citrus_Florida_UnitedStates.JHU_ConfirmedCases.data|Citrus_Florida_UnitedStates.JHU_ConfirmedCases.missing|Citrus_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Citrus_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Citrus_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Citrus_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|109.0|0|11.0|0|0.0|0
0|2020-05-15|110.0|0|11.0|0|0.0|0
0|2020-05-16|110.0|0|11.0|0|0.0|0
