|dates|Brevard_Florida_UnitedStates.JHU_ConfirmedCases.data|Brevard_Florida_UnitedStates.JHU_ConfirmedCases.missing|Brevard_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Brevard_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Brevard_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Brevard_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|399.0|0|12.0|0|0.0|0
0|2020-05-28|399.0|0|12.0|0|0.0|0
0|2020-05-29|399.0|0|12.0|0|0.0|0
0|2020-05-30|399.0|0|12.0|0|0.0|0
