|dates|Mississippi_Missouri_UnitedStates.JHU_ConfirmedCases.data|Mississippi_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Mississippi_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Mississippi_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Mississippi_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Mississippi_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|49.0|0|0.0|0|0.0|0
0|2020-05-18|49.0|0|0.0|0|0.0|0
0|2020-05-19|49.0|0|0.0|0|0.0|0
0|2020-05-20|49.0|0|0.0|0|0.0|0
0|2020-05-21|50.0|0|0.0|0|0.0|0
0|2020-05-22|53.0|0|0.0|0|0.0|0
0|2020-05-23|53.0|0|0.0|0|0.0|0
