|dates|Rappahannock_Virginia_UnitedStates.JHU_ConfirmedCases.data|Rappahannock_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Rappahannock_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Rappahannock_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Rappahannock_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Rappahannock_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|12.0|0|0.0|0|0.0|0
0|2020-05-25|13.0|0|0.0|0|0.0|0
0|2020-05-26|13.0|0|0.0|0|0.0|0
