|dates|Liberty_Florida_UnitedStates.JHU_ConfirmedCases.data|Liberty_Florida_UnitedStates.JHU_ConfirmedCases.missing|Liberty_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Liberty_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Liberty_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Liberty_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|199.0|0|0.0|0|0.0|0
0|2020-05-18|199.0|0|0.0|0|0.0|0
0|2020-05-19|199.0|0|0.0|0|0.0|0
0|2020-05-20|199.0|0|0.0|0|0.0|0
0|2020-05-21|199.0|0|0.0|0|0.0|0
0|2020-05-22|204.0|0|0.0|0|0.0|0
0|2020-05-23|204.0|0|0.0|0|0.0|0
