|dates|Elmore_Idaho_UnitedStates.JHU_ConfirmedCases.data|Elmore_Idaho_UnitedStates.JHU_ConfirmedCases.missing|Elmore_Idaho_UnitedStates.JHU_ConfirmedDeaths.data|Elmore_Idaho_UnitedStates.JHU_ConfirmedDeaths.missing|Elmore_Idaho_UnitedStates.JHU_ConfirmedRecoveries.data|Elmore_Idaho_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|31.0|0|2.0|0|0.0|0
0|2020-05-18|31.0|0|2.0|0|0.0|0
0|2020-05-19|31.0|0|2.0|0|0.0|0
0|2020-05-20|31.0|0|2.0|0|0.0|0
0|2020-05-21|31.0|0|2.0|0|0.0|0
0|2020-05-22|31.0|0|2.0|0|0.0|0
0|2020-05-23|31.0|0|2.0|0|0.0|0
