|dates|Dyer_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Dyer_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Dyer_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Dyer_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Dyer_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Dyer_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|44.0|0|0.0|0|0.0|0
0|2020-05-18|44.0|0|0.0|0|0.0|0
0|2020-05-19|45.0|0|0.0|0|0.0|0
0|2020-05-20|45.0|0|0.0|0|0.0|0
0|2020-05-21|45.0|0|0.0|0|0.0|0
0|2020-05-22|46.0|0|0.0|0|0.0|0
0|2020-05-23|46.0|0|0.0|0|0.0|0
