|dates|PrinceGeorge_Virginia_UnitedStates.JHU_ConfirmedCases.data|PrinceGeorge_Virginia_UnitedStates.JHU_ConfirmedCases.missing|PrinceGeorge_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|PrinceGeorge_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|PrinceGeorge_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|PrinceGeorge_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|49.0|0|0.0|0|0.0|0
0|2020-05-18|52.0|0|0.0|0|0.0|0
0|2020-05-19|56.0|0|0.0|0|0.0|0
0|2020-05-20|56.0|0|0.0|0|0.0|0
0|2020-05-21|56.0|0|0.0|0|0.0|0
0|2020-05-22|56.0|0|0.0|0|0.0|0
0|2020-05-23|56.0|0|0.0|0|0.0|0
