|dates|Buchanan_Iowa_UnitedStates.JHU_ConfirmedCases.data|Buchanan_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Buchanan_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Buchanan_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Buchanan_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Buchanan_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|31.0|0|0.0|0|0.0|0
0|2020-05-25|32.0|0|0.0|0|0.0|0
0|2020-05-26|32.0|0|0.0|0|0.0|0
