|dates|KansasCity_Missouri_UnitedStates.JHU_ConfirmedCases.data|KansasCity_Missouri_UnitedStates.JHU_ConfirmedCases.missing|KansasCity_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|KansasCity_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|KansasCity_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|KansasCity_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1086.0|0|19.0|0|0.0|0
0|2020-05-28|1086.0|0|19.0|0|0.0|0
0|2020-05-29|1086.0|0|19.0|0|0.0|0
0|2020-05-30|1086.0|0|19.0|0|0.0|0
