|dates|Hancock_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Hancock_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Hancock_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Hancock_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Hancock_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Hancock_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|80.0|0|10.0|0|0.0|0
0|2020-05-18|81.0|0|10.0|0|0.0|0
0|2020-05-19|81.0|0|10.0|0|0.0|0
0|2020-05-20|81.0|0|10.0|0|0.0|0
0|2020-05-21|81.0|0|10.0|0|0.0|0
0|2020-05-22|86.0|0|10.0|0|0.0|0
0|2020-05-23|86.0|0|10.0|0|0.0|0
