|dates|Blackford_Indiana_UnitedStates.JHU_ConfirmedCases.data|Blackford_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Blackford_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Blackford_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Blackford_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Blackford_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|14.0|0|1.0|0|0.0|0
0|2020-05-18|15.0|0|1.0|0|0.0|0
0|2020-05-19|17.0|0|1.0|0|0.0|0
0|2020-05-20|16.0|0|1.0|0|0.0|0
0|2020-05-21|16.0|0|1.0|0|0.0|0
0|2020-05-22|18.0|0|1.0|0|0.0|0
0|2020-05-23|18.0|0|1.0|0|0.0|0
