|dates|Daviess_Indiana_UnitedStates.JHU_ConfirmedCases.data|Daviess_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Daviess_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Daviess_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Daviess_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Daviess_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|64.0|0|15.0|0|0.0|0
0|2020-05-18|71.0|0|15.0|0|0.0|0
0|2020-05-19|71.0|0|15.0|0|0.0|0
0|2020-05-20|71.0|0|15.0|0|0.0|0
0|2020-05-21|73.0|0|16.0|0|0.0|0
0|2020-05-22|73.0|0|16.0|0|0.0|0
0|2020-05-23|73.0|0|16.0|0|0.0|0
