|dates|Lamar_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Lamar_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Lamar_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Lamar_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Lamar_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Lamar_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|175.0|0|4.0|0|0.0|0
0|2020-05-18|175.0|0|4.0|0|0.0|0
0|2020-05-19|199.0|0|4.0|0|0.0|0
0|2020-05-20|205.0|0|4.0|0|0.0|0
0|2020-05-21|210.0|0|4.0|0|0.0|0
0|2020-05-22|215.0|0|4.0|0|0.0|0
0|2020-05-23|215.0|0|4.0|0|0.0|0
