|dates|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedCases.data|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedCases.missing|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.data|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.missing|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.data|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|425.0|0|0.0|0|0.0|0
0|2020-05-18|425.0|0|0.0|0|0.0|0
0|2020-05-19|425.0|0|0.0|0|0.0|0
0|2020-05-20|462.0|0|0.0|0|0.0|0
0|2020-05-21|471.0|0|0.0|0|0.0|0
0|2020-05-22|482.0|0|0.0|0|0.0|0
0|2020-05-23|482.0|0|0.0|0|0.0|0
