|dates|Tulsa_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Tulsa_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Tulsa_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Tulsa_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Tulsa_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Tulsa_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|958.0|0|49.0|0|0.0|0
0|2020-05-28|958.0|0|49.0|0|0.0|0
0|2020-05-29|958.0|0|49.0|0|0.0|0
0|2020-05-30|958.0|0|49.0|0|0.0|0
