|dates|Dallas_Texas_UnitedStates.JHU_ConfirmedCases.data|Dallas_Texas_UnitedStates.JHU_ConfirmedCases.missing|Dallas_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Dallas_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Dallas_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Dallas_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|6837.0|0|159.0|0|0.0|0
0|2020-05-15|7036.0|0|164.0|0|0.0|0
0|2020-05-16|7036.0|0|164.0|0|0.0|0
