|dates|Mecosta_Michigan_UnitedStates.JHU_ConfirmedCases.data|Mecosta_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Mecosta_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Mecosta_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Mecosta_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Mecosta_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|19.0|0|2.0|0|0.0|0
0|2020-05-25|19.0|0|2.0|0|0.0|0
0|2020-05-26|19.0|0|2.0|0|0.0|0
