|dates|Middlesex_Massachusetts_UnitedStates.JHU_ConfirmedCases.data|Middlesex_Massachusetts_UnitedStates.JHU_ConfirmedCases.missing|Middlesex_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.data|Middlesex_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.missing|Middlesex_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.data|Middlesex_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|20706.0|0|1549.0|0|0.0|0
0|2020-05-28|20706.0|0|1549.0|0|0.0|0
0|2020-05-29|20706.0|0|1549.0|0|0.0|0
0|2020-05-30|20706.0|0|1549.0|0|0.0|0
