|dates|Cheshire_NewHampshire_UnitedStates.JHU_ConfirmedCases.data|Cheshire_NewHampshire_UnitedStates.JHU_ConfirmedCases.missing|Cheshire_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.data|Cheshire_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.missing|Cheshire_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.data|Cheshire_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|45.0|0|2.0|0|0.0|0
0|2020-05-15|47.0|0|2.0|0|0.0|0
0|2020-05-16|47.0|0|2.0|0|0.0|0
