|dates|Morgan_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Morgan_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Morgan_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Morgan_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Morgan_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Morgan_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|17.0|0|0.0|0|0.0|0
0|2020-05-25|17.0|0|0.0|0|0.0|0
0|2020-05-26|17.0|0|0.0|0|0.0|0
