|dates|Henry_Iowa_UnitedStates.JHU_ConfirmedCases.data|Henry_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Henry_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Henry_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Henry_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Henry_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|47.0|0|1.0|0|0.0|0
0|2020-05-18|46.0|0|1.0|0|0.0|0
0|2020-05-19|47.0|0|1.0|0|0.0|0
0|2020-05-20|49.0|0|1.0|0|0.0|0
0|2020-05-21|50.0|0|1.0|0|0.0|0
0|2020-05-22|56.0|0|1.0|0|0.0|0
0|2020-05-23|56.0|0|1.0|0|0.0|0
