|dates|Vance_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Vance_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Vance_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Vance_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Vance_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Vance_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|266.0|0|19.0|0|0.0|0
0|2020-05-28|266.0|0|19.0|0|0.0|0
0|2020-05-29|266.0|0|19.0|0|0.0|0
0|2020-05-30|266.0|0|19.0|0|0.0|0
