|dates|Iowa_Iowa_UnitedStates.JHU_ConfirmedCases.data|Iowa_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Iowa_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Iowa_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Iowa_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Iowa_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|29.0|0|0.0|0|0.0|0
0|2020-05-18|29.0|0|0.0|0|0.0|0
0|2020-05-19|30.0|0|0.0|0|0.0|0
0|2020-05-20|31.0|0|0.0|0|0.0|0
0|2020-05-21|32.0|0|0.0|0|0.0|0
0|2020-05-22|35.0|0|0.0|0|0.0|0
0|2020-05-23|35.0|0|0.0|0|0.0|0
