|dates|Wayne_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Wayne_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Wayne_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Wayne_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Wayne_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Wayne_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1047.0|0|20.0|0|0.0|0
0|2020-05-28|1047.0|0|20.0|0|0.0|0
0|2020-05-29|1047.0|0|20.0|0|0.0|0
0|2020-05-30|1047.0|0|20.0|0|0.0|0
