|dates|Boulder_Colorado_UnitedStates.JHU_ConfirmedCases.data|Boulder_Colorado_UnitedStates.JHU_ConfirmedCases.missing|Boulder_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|Boulder_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|Boulder_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|Boulder_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|947.0|0|63.0|0|0.0|0
0|2020-05-28|947.0|0|63.0|0|0.0|0
0|2020-05-29|947.0|0|63.0|0|0.0|0
0|2020-05-30|947.0|0|63.0|0|0.0|0
