|dates|Lee_Florida_UnitedStates.JHU_ConfirmedCases.data|Lee_Florida_UnitedStates.JHU_ConfirmedCases.missing|Lee_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Lee_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Lee_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Lee_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1767.0|0|99.0|0|0.0|0
0|2020-05-28|1767.0|0|99.0|0|0.0|0
0|2020-05-29|1767.0|0|99.0|0|0.0|0
0|2020-05-30|1767.0|0|99.0|0|0.0|0
