|dates|Onondaga_NewYork_UnitedStates.JHU_ConfirmedCases.data|Onondaga_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Onondaga_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Onondaga_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Onondaga_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Onondaga_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|2033.0|0|127.0|0|0.0|0
0|2020-05-28|2033.0|0|127.0|0|0.0|0
0|2020-05-29|2033.0|0|127.0|0|0.0|0
0|2020-05-30|2033.0|0|127.0|0|0.0|0
