|dates|Iron_Utah_UnitedStates.JHU_ConfirmedCases.data|Iron_Utah_UnitedStates.JHU_ConfirmedCases.missing|Iron_Utah_UnitedStates.JHU_ConfirmedDeaths.data|Iron_Utah_UnitedStates.JHU_ConfirmedDeaths.missing|Iron_Utah_UnitedStates.JHU_ConfirmedRecoveries.data|Iron_Utah_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|15.0|0|0.0|0|0.0|0
0|2020-05-28|15.0|0|0.0|0|0.0|0
0|2020-05-29|15.0|0|0.0|0|0.0|0
0|2020-05-30|15.0|0|0.0|0|0.0|0
