|dates|NewYorkCity_NewYork_UnitedStates.JHU_ConfirmedCases.data|NewYorkCity_NewYork_UnitedStates.JHU_ConfirmedCases.missing|NewYorkCity_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|NewYorkCity_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|NewYorkCity_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|NewYorkCity_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|192593.0|0|20720.0|0|0.0|0
0|2020-05-18|193230.0|0|20806.0|0|0.0|0
0|2020-05-19|193821.0|0|20887.0|0|0.0|0
0|2020-05-20|194550.0|0|20934.0|0|0.0|0
0|2020-05-21|195675.0|0|21003.0|0|0.0|0
0|2020-05-22|196484.0|0|21086.0|0|0.0|0
0|2020-05-23|196484.0|0|21086.0|0|0.0|0
